"id","property_type","city","price","sq_m_built","n_bedrooms","bathrooms","floor","year_built","exterior","parking","log_price","city-neighborhood"
104037736,Flat / apartment,Barcelona,225000,104,4,2,7,1974,False,False,12,Barcelona - Canyelles
103914481,Flat / apartment,Barcelona,299000,120,2,2,0,1965,True,False,12,Barcelona - Sant Martí de Provençals
103808969,Flat / apartment,Barcelona,335000,106,4,1,4,1965,True,False,12,Barcelona - Sant Martí de Provençals
103793069,Flat / apartment,Barcelona,335000,106,4,1,4,1965,True,False,12,Barcelona - Sant Martí de Provençals
104331456,Flat / apartment,Barcelona,359000,103,4,2,1,1975,False,False,12,Barcelona - Sant Martí
102719900,Flat / apartment,Barcelona,258000,90,3,1,9,1971,False,False,12,Barcelona - Sant Martí
104235990,Flat / apartment,Barcelona,146000,47,1,1,10,1971,True,False,11,Barcelona - Sant Martí
103818463,Flat / apartment,Barcelona,213000,76,3,1,3,1967,True,False,12,Barcelona - La Marina del Port
103449974,Flat / apartment,Barcelona,410000,107,4,2,8,1986,True,True,12,Barcelona - La Marina del Port
104379412,Flat / apartment,Barcelona,329000,88,4,2,2,1967,False,False,12,Barcelona - La Marina del Port
99752154,Flat / apartment,Barcelona,340000,78,2,2,2,1977,True,False,12,Barcelona - La Marina del Port
104129392,Flat / apartment,Barcelona,198000,75,3,1,1,1972,True,False,12,Barcelona - La Marina del Port
89832108,Duplex,Barcelona,315000,103,2,2,0,2005,True,False,12,Barcelona - Sants-Montjuïc
99022559,Flat / apartment,Barcelona,280000,82,1,1,0,2020,False,False,12,Barcelona - La Marina del Port
104275899,Flat / apartment,Barcelona,289900,89,4,1,4,1967,True,False,12,Barcelona - Sants-Montjuïc
104310070,Flat / apartment,Barcelona,239000,83,3,1,6,1978,True,False,12,Barcelona - La Marina del Port
103930991,Flat / apartment,Barcelona,215000,80,3,1,3,1967,True,False,12,Barcelona - La Marina del Port
103293867,Flat / apartment,Barcelona,200000,76,2,1,3,1977,True,False,12,Barcelona - La Marina del Port
104317306,Flat / apartment,Barcelona,250000,73,3,1,1,1977,True,False,12,Barcelona - La Marina del Port
102286093,Flat / apartment,Barcelona,209000,78,3,1,3,1966,True,False,12,Barcelona - La Marina del Port
100991736,Flat / apartment,Barcelona,101000,54,3,1,4,1938,True,False,11,Barcelona - La Marina del Port
103623864,Flat / apartment,Barcelona,331000,95,2,1,0,2015,True,False,12,Barcelona - Sants-Montjuïc
103149984,Flat / apartment,Barcelona,200000,92,2,1,0,1977,True,False,12,Barcelona - La Marina del Port
102753115,Flat / apartment,Barcelona,155000,62,3,1,1,1972,True,False,11,Barcelona - Nou Barris
103303585,Flat / apartment,Barcelona,150000,56,2,1,1,1968,True,False,11,Barcelona - Nou Barris
102039132,Flat / apartment,Barcelona,104500,56,2,1,1,1968,True,False,11,Barcelona - Les Roquetes
104382225,Flat / apartment,Santa Coloma de Gramenet,185000,79,2,1,1,1969,True,False,12,Santa Coloma de Gramenet - Santa Coloma de Gramenet
103756246,Flat / apartment,Santa Coloma de Gramenet,205000,96,4,1,1,1975,True,False,12,Santa Coloma de Gramenet - Centre
104172368,Flat / apartment,Santa Coloma de Gramenet,185000,79,2,1,1,1969,True,False,12,Santa Coloma de Gramenet - Riu
101706401,Penthouse,Santa Coloma de Gramenet,205000,115,4,1,4,1973,True,False,12,Santa Coloma de Gramenet - Riu
104229197,Flat / apartment,Santa Coloma de Gramenet,65600,63,3,1,0,1965,True,False,11,Santa Coloma de Gramenet - Fondo
104345380,Flat / apartment,Santa Coloma de Gramenet,240000,75,2,1,4,1975,False,False,12,Santa Coloma de Gramenet - Riu
104282239,Flat / apartment,Santa Coloma de Gramenet,90000,60,3,1,0,1900,False,False,11,Santa Coloma de Gramenet - El Raval
101573329,Flat / apartment,Santa Coloma de Gramenet,119000,75,3,1,1,1976,True,False,11,Santa Coloma de Gramenet - El Raval
103123109,Flat / apartment,Santa Coloma de Gramenet,215000,93,4,1,1,1972,True,False,12,Santa Coloma de Gramenet - Centre
102794122,Flat / apartment,Santa Coloma de Gramenet,245000,110,3,1,0,1970,True,False,12,Santa Coloma de Gramenet - Centre
104173054,Flat / apartment,Santa Coloma de Gramenet,85000,63,2,1,0,1970,True,False,11,Santa Coloma de Gramenet - Fondo
103111547,Flat / apartment,Santa Coloma de Gramenet,139900,58,3,1,0,1974,True,False,11,Santa Coloma de Gramenet - Santa Rosa - Can Mariner
104354327,Flat / apartment,Santa Coloma de Gramenet,375000,109,2,2,2,1970,True,True,12,Santa Coloma de Gramenet - Centre
97535744,Flat / apartment,Santa Coloma de Gramenet,107500,73,3,1,2,1970,False,False,11,Santa Coloma de Gramenet - Santa Coloma de Gramenet
97850143,Flat / apartment,Santa Coloma de Gramenet,107500,73,3,1,2,1976,True,False,11,Santa Coloma de Gramenet - Santa Rosa - Can Mariner
102316973,Flat / apartment,Santa Coloma de Gramenet,139900,58,2,1,0,1969,True,False,11,Santa Coloma de Gramenet - Santa Rosa - Can Mariner
101745285,Flat / apartment,Santa Coloma de Gramenet,113000,70,3,1,2,1967,True,False,11,Santa Coloma de Gramenet - Santa Rosa - Can Mariner
104268942,Detached house,Santa Coloma de Gramenet,224000,190,6,2,2,1900,False,False,12,Santa Coloma de Gramenet - El Raval
102573044,Flat / apartment,Santa Coloma de Gramenet,125000,62,3,1,1,1965,False,False,11,Santa Coloma de Gramenet - Fondo
104083969,Flat / apartment,Santa Coloma de Gramenet,181470,66,3,1,1,1978,True,False,12,Santa Coloma de Gramenet - Centre
104366875,Flat / apartment,Santa Coloma de Gramenet,51100,60,2,1,1,1970,False,False,10,Santa Coloma de Gramenet - Santa Coloma de Gramenet
104363875,Flat / apartment,Santa Coloma de Gramenet,83400,62,3,1,3,1970,False,False,11,Santa Coloma de Gramenet - Santa Coloma de Gramenet
101142545,Detached house,Santa Coloma de Gramenet,272000,130,4,2,2,1970,False,False,12,Santa Coloma de Gramenet - Riera Alta - Llatí
101131622,Terraced house,Santa Coloma de Gramenet,330000,95,3,1,1,1968,False,False,12,Santa Coloma de Gramenet - Santa Coloma de Gramenet
101936683,Flat / apartment,Santa Coloma de Gramenet,147000,85,3,1,0,1970,False,False,11,Santa Coloma de Gramenet - Santa Coloma de Gramenet
103947042,Flat / apartment,Santa Coloma de Gramenet,210000,88,4,1,1,1979,True,False,12,Santa Coloma de Gramenet - Riu
102131062,Flat / apartment,Santa Coloma de Gramenet,139000,67,3,1,2,1963,True,False,11,Santa Coloma de Gramenet - Santa Coloma de Gramenet
102101824,Flat / apartment,Santa Coloma de Gramenet,249000,96,4,1,1,1971,True,False,12,Santa Coloma de Gramenet - Riera Alta - Llatí
103028046,Flat / apartment,Santa Coloma de Gramenet,80000,58,2,1,1,1970,True,False,11,Santa Coloma de Gramenet - Santa Coloma de Gramenet
102494294,Flat / apartment,Barcelona,399000,88,4,1,1,1969,True,False,12,Barcelona - Sants-Montjuïc
99680922,Flat / apartment,Barcelona,470000,76,2,1,2,1936,True,False,13,Barcelona - La Font de la Guatlla
104330720,Flat / apartment,Barcelona,260000,58,3,1,1,1930,True,False,12,Barcelona - Sants-Montjuïc
101951500,Detached house,Barcelona,1190000,223,5,3,3,1902,False,True,13,Barcelona - Sarrià-Sant Gervasi
102825638,Detached house,Barcelona,2780000,285,4,4,2,1973,False,True,14,Barcelona - Sarrià-Sant Gervasi
103968241,Flat / apartment,Barcelona,425000,58,1,1,4,1910,True,False,12,Barcelona - Sant Gervasi - La Bonanova
101942024,Flat / apartment,Barcelona,1375000,204,5,4,4,1977,True,True,14,Barcelona - Sant Gervasi - La Bonanova
101484905,House,Barcelona,2990000,501,7,4,0,1950,False,True,14,Barcelona - Sarrià-Sant Gervasi
103694509,Flat / apartment,Barcelona,990000,156,5,3,2,1973,True,True,13,Barcelona - Sarrià-Sant Gervasi
103673248,Flat / apartment,Barcelona,830000,209,5,3,6,1965,True,False,13,Barcelona - Sant Gervasi - La Bonanova
102897066,Flat / apartment,Barcelona,840000,160,4,2,1,1965,False,False,13,Barcelona - Sant Gervasi - La Bonanova
103722878,Flat / apartment,Barcelona,950000,195,4,2,7,1954,True,False,13,Barcelona - Sant Gervasi - La Bonanova
103930804,Flat / apartment,Barcelona,970000,220,4,3,1,1963,True,False,13,Barcelona - Sant Gervasi - La Bonanova
101018387,Flat / apartment,Barcelona,249000,70,3,1,1,1969,True,False,12,Barcelona - La Font d'En Fargues
103070675,Duplex,Barcelona,570000,165,4,2,2,1992,True,True,13,Barcelona - La Font d'En Fargues
103947996,Flat / apartment,Barcelona,396000,120,4,2,0,2020,True,False,12,Barcelona - Vilapicina i la Torre Llobeta
103992506,Flat / apartment,Barcelona,396000,79,2,1,2,1970,True,False,12,Barcelona - Vilapicina i la Torre Llobeta
104097456,Flat / apartment,Barcelona,192000,45,2,1,1,1956,False,False,12,Barcelona - Vilapicina i la Torre Llobeta
104085705,Flat / apartment,Barcelona,399000,96,3,2,3,1986,False,False,12,Barcelona - Sant Martí
98268806,Flat / apartment,Barcelona,149000,64,2,2,1,1899,False,False,11,Barcelona - Hostafrancs
102015451,Flat / apartment,Barcelona,359000,57,2,2,3,1900,True,False,12,Barcelona - Hostafrancs
104243786,Flat / apartment,Barcelona,139000,35,1,1,0,1933,False,False,11,Barcelona - Hostafrancs
103232660,Studio flat,Barcelona,84900,20,0,1,1,1979,False,False,11,Barcelona - Hostafrancs
102074362,Flat / apartment,Barcelona,290000,79,4,1,2,1889,True,False,12,Barcelona - Hostafrancs
100555723,Flat / apartment,Barcelona,1375000,199,3,2,4,1965,True,True,14,Barcelona - Pedralbes
98122083,Semi-detached house,Barcelona,4950000,694,5,5,3,1989,False,False,15,Barcelona - Pedralbes
104104566,Flat / apartment,Barcelona,1395000,180,4,2,4,1982,True,True,14,Barcelona - Pedralbes
102999617,Duplex,Barcelona,2500000,320,4,3,10,1980,True,True,14,Barcelona - Pedralbes
100192824,Flat / apartment,Barcelona,490000,85,3,2,4,1952,True,True,13,Barcelona - Pedralbes
103486315,Flat / apartment,Barcelona,530000,90,3,2,5,1965,True,False,13,Barcelona - Pedralbes
103596994,Flat / apartment,Barcelona,848000,154,3,1,1,1965,False,False,13,Barcelona - Pedralbes
100140036,Terraced house,Barcelona,4950000,694,7,7,4,1965,False,True,15,Barcelona - Pedralbes
103726746,Flat / apartment,Barcelona,848000,154,3,1,0,1961,False,False,13,Barcelona - Pedralbes
104214747,Flat / apartment,Barcelona,255000,98,4,1,2,1961,True,False,12,Barcelona - Navas
104330245,Flat / apartment,Barcelona,945000,140,4,2,4,2000,True,True,13,Barcelona - Sant Martí
104179141,Penthouse,Barcelona,620000,96,3,2,0,1978,True,False,13,Barcelona - El Poblenou
103209394,Penthouse,Barcelona,380000,45,1,1,3,1880,True,False,12,Barcelona - El Poblenou
103822069,Flat / apartment,Barcelona,2100000,213,5,5,16,2005,True,True,14,Barcelona - El Poblenou
100394501,Flat / apartment,Barcelona,400000,70,3,1,0,1935,True,False,12,Barcelona - Sant Martí
104012569,Penthouse,Barcelona,4500000,300,4,7,4,2010,True,True,15,Barcelona - Sarrià-Sant Gervasi
85492293,Duplex,Barcelona,925000,152,5,2,4,1971,False,True,13,Barcelona - Sant Gervasi - Galvany
103867427,Flat / apartment,Barcelona,1070000,262,4,3,1,1945,True,False,13,Barcelona - Sarrià-Sant Gervasi
103925154,Flat / apartment,Barcelona,3900000,569,7,7,7,1957,True,True,15,Barcelona - Sant Gervasi - Galvany
104155563,Flat / apartment,Barcelona,965440,226,5,3,7,1960,True,True,13,Barcelona - Sant Gervasi - Galvany
103883431,Flat / apartment,Barcelona,1200000,222,5,2,4,1965,True,False,13,Barcelona - Sant Gervasi - Galvany
103695455,Flat / apartment,Barcelona,770000,120,3,2,7,1979,True,True,13,Barcelona - Sant Gervasi - Galvany
99517116,Flat / apartment,Barcelona,955000,105,2,2,2,1973,False,False,13,Barcelona - Sarrià-Sant Gervasi
103962369,Flat / apartment,Barcelona,3900000,493,7,7,7,1957,True,True,15,Barcelona - Sant Gervasi - Galvany
91220800,Duplex,Barcelona,990000,106,2,2,0,1965,True,False,13,Barcelona - Sant Gervasi - Galvany
104169540,Flat / apartment,Barcelona,950000,195,4,2,7,1954,True,False,13,Barcelona - Sant Gervasi - Galvany
102789493,Flat / apartment,Barcelona,1150000,261,6,3,4,1949,True,False,13,Barcelona - Sant Gervasi - Galvany
102449988,Flat / apartment,Barcelona,1250000,195,4,3,0,1980,False,False,14,Barcelona - Sant Gervasi - Galvany
102161722,Flat / apartment,Barcelona,940000,139,3,2,1,1965,True,False,13,Barcelona - Sant Gervasi - Galvany
96332155,Penthouse,Barcelona,2315000,217,3,3,17,2020,True,True,14,Barcelona - Sarrià-Sant Gervasi
98245581,Flat / apartment,Barcelona,599000,85,2,2,1,2007,True,True,13,Barcelona - Sant Gervasi - Galvany
104123679,Flat / apartment,Barcelona,748000,132,4,2,5,1946,True,False,13,Barcelona - Sant Gervasi - Galvany
104060860,Flat / apartment,Barcelona,360000,89,3,1,4,1965,True,False,12,Barcelona - Sant Gervasi - Galvany
104244725,Flat / apartment,Barcelona,320000,85,3,1,4,1962,True,False,12,Barcelona - Sants - Badal
104292119,Flat / apartment,Barcelona,359000,97,4,2,2,1980,True,False,12,Barcelona - Sants - Badal
103341247,Flat / apartment,Barcelona,161000,43,2,1,3,1960,False,False,11,Barcelona - Sants - Badal
100251229,Flat / apartment,Barcelona,390000,85,3,2,1,1945,True,False,12,Barcelona - Sants - Badal
101994283,Penthouse,Barcelona,1890000,250,4,3,5,1977,True,True,14,Barcelona - Les Tres Torres
103884663,Flat / apartment,Barcelona,950000,130,3,2,0,1995,True,True,13,Barcelona - Les Tres Torres
98209330,Flat / apartment,Barcelona,985000,211,5,3,3,1953,True,False,13,Barcelona - Les Tres Torres
103166713,Flat / apartment,Barcelona,750000,90,2,2,2,1999,True,False,13,Barcelona - Les Tres Torres
103775588,Flat / apartment,Barcelona,1250000,228,5,3,2,1970,True,True,14,Barcelona - Les Tres Torres
36023062,Detached house,Barcelona,2850000,600,5,7,0,1995,False,True,14,Barcelona - Sarrià-Sant Gervasi
96108903,Duplex,Barcelona,1300000,320,5,4,0,1988,True,True,14,Barcelona - Les Tres Torres
104360803,Flat / apartment,Barcelona,219900,75,3,1,2,1967,True,False,12,Barcelona - El Coll
104338465,Studio flat,Barcelona,82000,24,0,1,0,1962,True,False,11,Barcelona - Gràcia
97122287,Flat / apartment,Barcelona,435000,90,3,2,0,2021,True,False,12,Barcelona - Can Baró
103373415,Flat / apartment,Barcelona,333000,106,4,2,5,1973,False,False,12,Barcelona - Can Baró
103268522,Duplex,Barcelona,425000,118,4,2,4,1968,True,False,12,Barcelona - Can Baró
103208025,Flat / apartment,Barcelona,147000,58,3,1,1,1940,True,False,11,Barcelona - La Trinitat Vella
104274474,Flat / apartment,Barcelona,130000,55,3,1,1,1970,False,False,11,Barcelona - La Trinitat Vella
101765375,Flat / apartment,Barcelona,65000,48,2,1,2,1969,False,False,11,Barcelona - Sant Andreu
99495387,Flat / apartment,Hospitalet de Llobregat,107000,51,3,1,3,1965,True,False,11,Hospitalet de Llobregat - Les Planes
88335395,Flat / apartment,Hospitalet de Llobregat,477000,111,3,3,0,2020,True,False,13,Hospitalet de Llobregat - Centre
104265061,Flat / apartment,Hospitalet de Llobregat,239000,93,4,2,1,1978,True,False,12,Hospitalet de Llobregat - La Torrasa
104346439,Flat / apartment,Hospitalet de Llobregat,108000,65,1,1,0,1965,True,False,11,Hospitalet de Llobregat - Collblanc
104205261,Penthouse,Hospitalet de Llobregat,122000,36,2,1,5,1960,True,False,11,Hospitalet de Llobregat - La Florida
101307799,Penthouse,Hospitalet de Llobregat,315000,77,4,2,6,1975,True,False,12,Hospitalet de Llobregat - Santa Eulàlia
104317571,Flat / apartment,Hospitalet de Llobregat,95000,45,2,1,1,1966,False,False,11,Hospitalet de Llobregat - Les Planes
98497966,Duplex,Hospitalet de Llobregat,477000,125,3,3,1,2023,False,True,13,Hospitalet de Llobregat - Centre
100373476,Duplex,Hospitalet de Llobregat,415000,111,3,3,0,1971,True,False,12,Hospitalet de Llobregat - Sanfeliu
103426329,Flat / apartment,Hospitalet de Llobregat,325000,103,4,2,6,1981,True,False,12,Hospitalet de Llobregat - Centre
103413876,Flat / apartment,Hospitalet de Llobregat,140000,62,3,1,1,1962,False,False,11,Hospitalet de Llobregat - Les Planes
104376801,Penthouse,Hospitalet de Llobregat,142000,74,3,1,2,1956,True,False,11,Hospitalet de Llobregat - La Florida
102802333,Flat / apartment,Hospitalet de Llobregat,237800,75,4,1,2,1971,True,False,12,Hospitalet de Llobregat - Centre
104270366,Flat / apartment,Hospitalet de Llobregat,265000,100,3,1,1,1965,False,False,12,Hospitalet de Llobregat - Collblanc
104286238,Flat / apartment,Hospitalet de Llobregat,277000,125,4,2,1,2006,True,False,12,Hospitalet de Llobregat - Santa Eulàlia
102472767,Flat / apartment,Hospitalet de Llobregat,256500,68,2,1,0,1974,True,False,12,Hospitalet de Llobregat - Santa Eulàlia
104356240,Flat / apartment,Hospitalet de Llobregat,214000,85,3,1,15,1973,True,False,12,Hospitalet de Llobregat - Bellvitge
103213029,Flat / apartment,Hospitalet de Llobregat,170000,68,3,1,1,1975,True,False,12,Hospitalet de Llobregat - Sant Josep
102693248,Flat / apartment,Hospitalet de Llobregat,138500,62,3,1,1,1970,True,False,11,Hospitalet de Llobregat - Pubilla Cases
103203176,Flat / apartment,Hospitalet de Llobregat,239000,90,4,1,1,1967,True,False,12,Hospitalet de Llobregat - Santa Eulàlia
103995164,Penthouse,Hospitalet de Llobregat,134000,66,2,1,5,1967,True,False,11,Hospitalet de Llobregat - La Torrasa
102102181,Duplex,Hospitalet de Llobregat,290000,97,2,2,1,2000,True,False,12,Hospitalet de Llobregat - Bellvitge
103770537,Flat / apartment,Hospitalet de Llobregat,245000,78,3,1,1,1974,True,True,12,Hospitalet de Llobregat - Santa Eulàlia
104251527,Flat / apartment,Hospitalet de Llobregat,84300,55,3,1,3,1960,False,False,11,Hospitalet de Llobregat - La Florida
100768977,Flat / apartment,Hospitalet de Llobregat,97000,52,3,1,1,1966,False,False,11,Hospitalet de Llobregat - La Florida - Les Planes
104124138,Penthouse,Hospitalet de Llobregat,129680,50,3,1,5,1965,True,False,11,Hospitalet de Llobregat - Pubilla Cases
103308121,Flat / apartment,Hospitalet de Llobregat,114000,63,2,1,2,1966,True,False,11,Hospitalet de Llobregat - Les Planes
102941284,Flat / apartment,Hospitalet de Llobregat,149000,60,2,1,3,1963,True,False,11,Hospitalet de Llobregat - Collblanc
100389545,Flat / apartment,Hospitalet de Llobregat,290000,104,4,2,1,1970,True,False,12,Hospitalet de Llobregat - Centre
104361385,Flat / apartment,Hospitalet de Llobregat,60800,40,2,1,4,1969,False,False,11,Hospitalet de Llobregat - Can Serra - Pubilla Cases
104342044,Flat / apartment,Hospitalet de Llobregat,159500,91,4,2,2,1970,False,False,11,Hospitalet de Llobregat - Centre
104099917,Flat / apartment,Hospitalet de Llobregat,283000,96,3,2,1,2006,True,False,12,Hospitalet de Llobregat - La Florida - Les Planes
102031939,Flat / apartment,Hospitalet de Llobregat,139200,79,3,2,1,1966,False,False,11,Hospitalet de Llobregat - La Florida - Les Planes
100692862,Flat / apartment,Hospitalet de Llobregat,100000,71,1,1,0,1963,False,False,11,Hospitalet de Llobregat - La Torrasa
104173423,Flat / apartment,Hospitalet de Llobregat,125000,60,3,1,3,1968,True,False,11,Hospitalet de Llobregat - La Florida - Les Planes
103687242,Flat / apartment,Hospitalet de Llobregat,240000,60,2,1,0,1963,True,False,12,Hospitalet de Llobregat - La Florida - Les Planes
104294313,Flat / apartment,Hospitalet de Llobregat,89000,55,2,1,0,1966,False,False,11,Hospitalet de Llobregat - La Florida - Les Planes
103951381,Flat / apartment,Hospitalet de Llobregat,186000,77,3,1,5,1974,True,False,12,Hospitalet de Llobregat - Bellvitge
102440509,Flat / apartment,Hospitalet de Llobregat,135000,65,3,1,1,1959,False,False,11,Hospitalet de Llobregat - La Florida - Les Planes
103088653,Flat / apartment,Hospitalet de Llobregat,69800,50,3,1,3,1966,False,False,11,Hospitalet de Llobregat - La Florida - Les Planes
101938754,Flat / apartment,Hospitalet de Llobregat,84400,50,3,1,1,1969,False,False,11,Hospitalet de Llobregat - Can Serra - Pubilla Cases
103546250,Flat / apartment,Barcelona,240000,48,1,1,4,1928,True,False,12,Barcelona - Sants
103424426,Flat / apartment,Barcelona,390000,78,3,2,0,2023,True,False,12,Barcelona - Sants
103179077,Flat / apartment,Barcelona,353000,85,3,2,5,1965,True,False,12,Barcelona - Sants
104156499,Flat / apartment,Barcelona,360000,86,4,2,2,1971,True,False,12,Barcelona - Sants
104298011,Flat / apartment,Barcelona,349000,66,2,2,1,1935,True,False,12,Barcelona - Sants
104226552,Flat / apartment,Barcelona,499000,110,4,2,3,1984,True,False,13,Barcelona - Sants-Montjuïc
104233176,Flat / apartment,Barcelona,460000,115,4,2,5,1975,True,False,13,Barcelona - Sants
101044633,Flat / apartment,Barcelona,645000,96,3,2,3,1971,True,False,13,Barcelona - La Salut
104331657,Flat / apartment,Barcelona,345000,83,4,2,1,1970,True,False,12,Barcelona - Gràcia
104200304,Flat / apartment,Barcelona,300000,82,2,1,4,1965,False,False,12,Barcelona - Gràcia
104224219,Flat / apartment,Barcelona,170000,75,3,1,0,1956,False,False,12,Barcelona - La Teixonera
96716292,Studio flat,Barcelona,88000,45,0,1,0,2000,True,False,11,Barcelona - La Teixonera
101237112,Flat / apartment,Barcelona,149500,57,3,1,2,1963,False,False,11,Barcelona - La Teixonera
104213711,Flat / apartment,Barcelona,170000,75,3,1,2,1962,True,False,12,Barcelona - La Teixonera
99552262,Flat / apartment,Barcelona,197000,93,4,1,1,1966,True,False,12,Barcelona - El Congrés i els Indians
103826338,Flat / apartment,Barcelona,769000,124,3,2,4,2023,True,True,13,Barcelona - El Parc i la Llacuna del Poblenou
103644122,Flat / apartment,Barcelona,385000,70,3,2,1,1944,True,False,12,Barcelona - El Parc i la Llacuna del Poblenou
104383842,Terraced house,Badalona,190000,62,3,0,0,1953,False,False,12,Badalona - La Salut - Lloreda - Sistrells
104385528,Flat / apartment,Badalona,320000,115,4,2,9,1988,True,False,12,Badalona - Lloreda
103224723,Detached house,Badalona,389000,297,3,1,3,1965,False,True,12,Badalona - La Salut
103968949,Flat / apartment,Badalona,395000,102,3,2,0,1991,True,False,12,Badalona - Badalona
99475398,Flat / apartment,Badalona,125000,76,3,1,3,1975,True,False,11,Badalona - La Salut
102969092,Flat / apartment,Badalona,228000,104,3,1,0,1986,True,False,12,Badalona - La Morera
104209559,Flat / apartment,Badalona,199900,100,3,1,0,1972,True,False,12,Badalona - Gorg
104381532,Flat / apartment,Badalona,430000,108,2,2,1,2019,True,False,12,Badalona - Gorg - Progrés
100950075,Flat / apartment,Badalona,410000,137,3,2,2,1970,True,False,12,Badalona - Centre
100924637,Flat / apartment,Badalona,169000,84,3,1,3,1972,True,False,12,Badalona - La Salut
103984989,Flat / apartment,Badalona,152000,75,3,1,9,1975,True,False,11,Badalona - Llefià
103977455,Flat / apartment,Badalona,281000,91,3,2,0,2003,True,False,12,Badalona - Bufalà
103353035,Duplex,Badalona,398000,135,2,2,0,2022,True,False,12,Badalona - Centre
103245318,Flat / apartment,Badalona,175000,70,3,1,0,2002,True,False,12,Badalona - Bufalà
103409083,Detached house,Badalona,400000,182,5,2,3,1940,False,False,12,Badalona - Llefià
97362582,Flat / apartment,Badalona,498000,100,2,1,2,1972,True,False,13,Badalona - Gorg
101851583,Flat / apartment,Badalona,295000,116,3,2,1,1973,True,False,12,Badalona - Lloreda
103488459,Flat / apartment,Badalona,129000,52,3,1,2,1966,True,False,11,Badalona - Sant Crist
102919258,Semi-detached house,Badalona,187000,87,2,2,0,1968,False,False,12,Badalona - La Salut - Lloreda - Sistrells
98058417,Terraced house,Badalona,210000,148,3,1,3,1960,False,False,12,Badalona - La Salut
104204489,Flat / apartment,Badalona,380000,89,3,2,1,1997,True,True,12,Badalona - Badalona
103317108,Flat / apartment,Badalona,165000,88,3,1,2,1971,True,False,12,Badalona - La Salut
101706489,Flat / apartment,Badalona,192000,82,4,1,4,1975,True,False,12,Badalona - Llefià
104248687,Flat / apartment,Badalona,102700,120,2,1,0,1970,False,False,11,Badalona - Llefià - Sant Roc - Artigues
102556782,Flat / apartment,Badalona,229000,94,3,1,0,1989,True,False,12,Badalona - La Morera
103381887,Penthouse,Badalona,241000,145,4,2,8,1974,True,False,12,Badalona - Llefià - Sant Roc - Artigues
103588654,Flat / apartment,Badalona,295000,67,3,2,1,1936,True,False,12,Badalona - Centre
103796324,Penthouse,Badalona,379000,105,4,2,5,1967,True,False,12,Badalona - Progrés-Pep Ventura
103652217,Flat / apartment,Badalona,148000,76,2,1,5,1970,True,False,11,Badalona - Llefià - Sant Roc - Artigues
101025794,Flat / apartment,Badalona,185000,50,3,1,3,1970,True,False,12,Badalona - Progrés-Pep Ventura
96603441,Flat / apartment,Badalona,155000,80,3,1,1,1973,True,False,11,Badalona - Puigfred
101936105,Flat / apartment,Badalona,108500,67,3,1,4,1976,False,False,11,Badalona - Gorg - Progrés
102482257,Duplex,Badalona,279000,147,4,2,0,2006,True,True,12,Badalona - Bufalà
103594924,Penthouse,Badalona,395000,76,3,2,4,1936,True,False,12,Badalona - Badalona
102787842,Flat / apartment,Badalona,93000,63,3,1,-1,1970,False,False,11,Badalona - Llefià - Sant Roc - Artigues
101206968,Flat / apartment,Badalona,143000,73,3,1,2,1970,True,False,11,Badalona - Llefià - Sant Roc - Artigues
104062787,Flat / apartment,Badalona,99000,90,4,1,0,1975,True,False,11,Badalona - Llefià
100325047,Penthouse,Badalona,150000,65,3,1,4,1960,True,False,11,Badalona - La Salut
102659843,Flat / apartment,Badalona,350000,125,4,2,3,1971,True,False,12,Badalona - Centre
103454868,Flat / apartment,Barcelona,550000,109,4,2,4,1987,True,True,13,Barcelona - La Maternitat i Sant Ramon
94456771,Flat / apartment,Barcelona,946605,131,3,3,2,2022,True,False,13,Barcelona - Vallcarca i els Penitents
103233900,Flat / apartment,Barcelona,656000,128,3,3,5,1970,True,False,13,Barcelona - Horta Guinardó
103195871,Flat / apartment,Barcelona,109500,51,3,1,4,1969,False,False,11,Barcelona - Sant Andreu
104376454,Flat / apartment,Barcelona,169500,66,3,1,0,1959,True,False,12,Barcelona - El Besòs
103639523,Flat / apartment,Barcelona,138000,64,4,1,0,1962,True,False,11,Barcelona - El Besòs
104331548,Detached house,Barcelona,280000,125,4,2,0,1960,False,False,12,Barcelona - Sant Martí
103808078,Flat / apartment,Barcelona,155000,65,2,1,0,1965,True,False,11,Barcelona - El Besòs
101378605,Flat / apartment,Barcelona,102000,51,3,1,0,1960,True,False,11,Barcelona - El Besòs
101938609,Flat / apartment,Barcelona,112000,55,2,1,4,1971,False,False,11,Barcelona - Sant Martí
89759559,Flat / apartment,Barcelona,130000,56,3,1,2,1962,True,False,11,Barcelona - El Besòs
104394583,Flat / apartment,Barcelona,120000,56,2,1,3,1971,False,False,11,Barcelona - Sant Martí
102565682,Flat / apartment,Barcelona,1000000,172,5,2,3,1942,True,False,13,Barcelona - Les Corts
104351494,Penthouse,Barcelona,670000,110,3,3,10,1974,True,False,13,Barcelona - Les Corts
104125497,Flat / apartment,Barcelona,599000,108,4,2,2,1986,True,True,13,Barcelona - Les Corts
103883664,Flat / apartment,Barcelona,420000,94,3,2,2,1980,True,False,12,Barcelona - Les Corts
104370878,Penthouse,Barcelona,200000,60,3,1,3,1879,True,False,12,Barcelona - Les Corts
103182001,House,Barcelona,1100000,190,3,3,0,1969,False,False,13,Barcelona - Les Corts
104316350,Flat / apartment,Barcelona,280000,83,3,1,3,1967,True,False,12,Barcelona - Les Corts
